Vardas         Pavarde        ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas2013     Pavarde2013    8     2     10    10    9     7     10    10    4     3     6     3     10    5     4     10    
Vardas2014     Pavarde2014    7     6     10    6     2     9     4     6     9     4     5     2     7     8     3     5     
Vardas2015     Pavarde2015    9     1     8     9     9     3     9     1     6     2     6     10    7     5     4     1     
Vardas2016     Pavarde2016    6     4     10    4     3     7     5     4     2     8     4     6     5     1     4     3     
Vardas2017     Pavarde2017    7     10    4     5     3     6     7     10    10    5     9     7     10    1     1     4     
Vardas2018     Pavarde2018    3     3     7     6     8     8     6     3     1     10    5     4     9     6     7     7     
Vardas2019     Pavarde2019    3     6     10    2     6     3     2     9     9     2     9     2     9     4     9     6     
Vardas2020     Pavarde2020    8     8     1     7     10    3     4     8     3     4     2     4     2     4     2     5     
Vardas2021     Pavarde2021    2     10    10    6     5     9     3     2     4     9     5     3     2     4     8     1     
Vardas2022     Pavarde2022    8     10    1     2     5     1     8     6     5     1     7     10    3     1     1     1     
Vardas2023     Pavarde2023    10    4     10    10    6     10    10    7     5     2     3     5     2     10    8     4     
Vardas2024     Pavarde2024    8     10    7     8     8     10    2     1     4     10    10    9     4     2     3     6     
Vardas2025     Pavarde2025    5     5     2     7     7     10    6     5     7     8     1     6     4     8     2     1     
Vardas2026     Pavarde2026    5     10    5     2     2     7     9     9     7     10    5     2     2     8     2     6     
Vardas2027     Pavarde2027    8     10    7     7     9     5     6     9     5     4     1     6     4     5     10    6     
Vardas2028     Pavarde2028    6     6     10    9     6     1     3     6     9     5     4     6     7     3     10    10    
Vardas2029     Pavarde2029    7     7     3     2     6     7     4     10    8     2     5     2     2     8     10    8     
Vardas2030     Pavarde2030    4     4     10    8     7     3     10    7     3     1     3     8     7     2     5     10    
Vardas2031     Pavarde2031    5     7     4     3     5     4     8     10    7     8     8     4     1     1     4     3     
Vardas2032     Pavarde2032    2     2     3     7     1     9     6     2     3     3     8     7     6     4     1     8     
Vardas2033     Pavarde2033    9     8     8     6     1     2     4     2     5     10    4     7     1     7     4     4     
Vardas2034     Pavarde2034    4     6     3     2     9     7     3     1     10    8     10    6     10    10    10    1     
Vardas2035     Pavarde2035    4     7     1     1     7     1     6     2     7     4     8     3     3     5     5     3     
Vardas2036     Pavarde2036    7     6     8     1     7     4     3     9     7     4     7     8     6     2     8     3     
Vardas2037     Pavarde2037    1     1     9     3     6     7     5     4     7     9     3     2     6     5     2     4     
Vardas2038     Pavarde2038    5     2     9     1     6     9     5     6     9     4     2     6     4     10    2     8     
Vardas2039     Pavarde2039    7     10    10    4     1     5     3     3     6     6     5     3     7     2     5     6     
Vardas2040     Pavarde2040    7     8     1     4     2     5     5     5     3     3     10    2     9     1     8     3     
Vardas2041     Pavarde2041    7     6     9     8     3     4     3     5     2     5     10    6     3     8     9     7     
Vardas2042     Pavarde2042    3     1     10    8     8     8     10    3     10    7     4     2     10    2     7     1     
Vardas2043     Pavarde2043    9     6     10    8     10    5     7     4     2     6     6     1     3     8     10    5     
Vardas2044     Pavarde2044    6     10    9     10    1     6     5     7     3     7     7     10    9     3     2     3     
Vardas2045     Pavarde2045    4     8     5     2     5     4     8     8     2     6     1     1     6     7     4     9     
Vardas2046     Pavarde2046    9     10    2     1     5     1     8     7     6     6     5     5     8     7     3     9     
Vardas2047     Pavarde2047    10    2     4     1     3     9     6     2     1     2     10    4     6     5     9     7     
Vardas2048     Pavarde2048    2     3     7     3     2     7     3     1     6     10    1     8     3     9     8     9     
Vardas2049     Pavarde2049    7     6     5     3     1     1     5     3     4     2     3     2     6     9     7     9     
Vardas2050     Pavarde2050    4     9     2     4     3     10    9     9     4     8     8     1     2     1     10    9     
Vardas2051     Pavarde2051    6     3     4     2     10    3     6     9     3     1     5     10    7     6     10    4     
Vardas2052     Pavarde2052    5     9     7     3     10    10    9     2     7     3     8     8     4     2     8     9     
Vardas2053     Pavarde2053    4     5     9     3     1     10    3     8     9     10    4     5     4     10    8     4     
Vardas2054     Pavarde2054    3     6     2     4     4     9     1     7     6     5     10    9     4     7     10    2     
Vardas2055     Pavarde2055    3     3     8     2     9     1     1     4     8     4     5     3     2     9     2     4     
Vardas2056     Pavarde2056    3     7     2     7     10    3     8     5     4     6     4     5     6     2     9     8     
Vardas2057     Pavarde2057    7     6     5     9     9     8     10    6     3     7     8     4     6     1     2     10    
Vardas2058     Pavarde2058    3     1     1     2     1     1     2     8     10    3     10    3     5     1     5     5     
Vardas2059     Pavarde2059    1     7     1     3     5     5     7     6     10    9     3     3     1     4     2     10    
Vardas2060     Pavarde2060    9     10    2     2     2     4     9     5     7     3     5     2     5     3     2     3     
Vardas2061     Pavarde2061    5     10    10    9     4     1     2     8     8     1     5     4     9     8     6     7     
Vardas2062     Pavarde2062    3     8     8     10    8     3     3     10    10    7     3     7     8     5     6     7     
Vardas2063     Pavarde2063    2     9     2     9     10    5     9     3     10    10    4     7     1     5     10    9     
Vardas2064     Pavarde2064    10    6     3     8     8     6     4     1     1     3     3     3     4     6     5     3     
Vardas2065     Pavarde2065    3     10    7     3     5     9     10    10    2     1     7     10    7     9     4     2     
Vardas2066     Pavarde2066    8     1     3     8     3     3     10    3     3     7     1     3     5     7     7     1     
Vardas2067     Pavarde2067    5     1     1     9     4     2     1     7     8     2     2     4     1     10    2     5     
Vardas2068     Pavarde2068    6     7     4     2     7     7     3     6     7     1     10    10    10    10    2     8     
Vardas2069     Pavarde2069    7     10    10    3     6     8     7     6     3     3     6     7     8     4     3     1     
Vardas2070     Pavarde2070    8     2     6     5     3     1     5     4     2     9     8     1     5     7     10    9     
Vardas2071     Pavarde2071    8     5     10    6     9     4     10    6     7     4     1     9     7     9     10    4     
Vardas2072     Pavarde2072    5     3     2     10    4     3     3     9     9     5     3     8     1     3     6     10    
Vardas2073     Pavarde2073    3     8     10    3     10    9     5     7     3     3     5     9     6     9     5     6     
Vardas2074     Pavarde2074    8     6     8     1     9     4     5     2     5     9     5     1     5     1     4     5     
Vardas2075     Pavarde2075    8     7     2     8     1     3     8     1     10    6     7     10    1     5     7     9     
Vardas2076     Pavarde2076    2     9     3     4     7     9     6     8     7     7     6     10    9     9     2     1     
Vardas2077     Pavarde2077    8     9     6     9     7     3     10    8     7     5     4     8     5     4     10    9     
